timestamp,open,low,high,close,volume
2020-05-04,14500,14500,14500,14500,0
2020-05-05,14500,14500,14500,14500,0
2020-05-06,14500,14500,14500,14500,0
2020-05-07,14500,14500,14500,14500,0
2020-05-08,14500,14500,14500,14500,0
2020-05-11,14500,14500,14500,14500,0
2020-05-12,14500,14500,14500,14500,0
2020-05-13,14500,14500,14500,14500,0
2020-05-14,14500,14500,14500,14500,0
2020-05-15,14500,14500,14500,14500,0
2020-05-18,14500,14500,14500,14500,0
2020-05-19,14500,14500,14500,14500,100
2020-05-20,14500,14500,14500,14500,0
2020-05-21,14500,14500,14500,14500,0
2020-05-22,14500,14500,14500,14500,0
2020-05-25,14500,14500,14500,14500,0
2020-05-26,14500,14500,14500,14500,0
2020-05-27,14500,14500,14500,14500,0
2020-05-28,14500,14500,14500,14500,0
2020-05-29,14450,14450,14450,14450,100
2020-06-01,14450,14450,14450,14450,0
2020-06-02,14450,14450,14450,14450,0
2020-06-03,14450,14450,14450,14450,0
2020-06-04,13450,13450,13450,13450,200
2020-06-05,13450,13450,13450,13450,400
2020-06-08,13450,13450,13450,13450,100
2020-06-09,13450,13450,13450,13450,0
2020-06-10,13450,13450,13450,13450,100
2020-06-11,13450,13450,13450,13450,0
2020-06-12,13450,13450,13450,13450,100
2020-06-15,13450,13450,13450,13450,100
2020-06-16,13450,13450,13450,13450,300
2020-06-17,13450,13450,13450,13450,0
2020-06-18,13450,13450,13450,13450,200
2020-06-19,13450,13450,13450,13450,200
2020-06-22,13450,12525,13450,12525,2500
2020-06-23,14425,12600,14450,12600,3300
2020-06-24,12600,12600,14100,12600,3500
2020-06-25,12550,12550,12550,12550,100
2020-06-26,12550,12000,14100,12550,6600
2020-06-29,12550,12525,12550,12525,2200
2020-06-30,12525,12525,12525,12525,100
2020-07-01,12525,12475,12525,12475,200
2020-07-02,12475,12475,12475,12475,1200
2020-07-03,14000,14000,14000,14000,200
2020-07-06,14000,13500,14000,13900,2500
2020-07-07,13000,12950,13900,13900,3400
2020-07-08,13900,12950,13900,12950,9400
2020-07-09,12950,12275,12950,12400,2100
2020-07-10,13000,12400,13000,12875,4200
2020-07-13,12800,12800,12875,12800,800
2020-07-14,12500,11925,12750,12700,8600
2020-07-15,12000,11825,12000,11825,11800
2020-07-16,11825,11775,12300,11800,8700
2020-07-17,11800,11800,12650,12600,7300
2020-07-20,12600,12575,12600,12600,4000
2020-07-21,12500,12500,13500,13500,4000
2020-07-22,13300,13250,13500,13500,2000
2020-07-23,13300,12600,13475,13475,6900
2020-07-24,13450,13450,13600,13600,2600
2020-07-27,13600,12650,13600,12775,8800
2020-07-28,12800,12800,13600,12800,1700
2020-07-29,13600,13075,13700,13075,800
2020-07-30,13075,13075,13550,13225,2000
2020-07-31,13075,13075,13550,13225,0
2020-08-03,13200,13200,13200,13200,11300
2020-08-04,13350,13350,13500,13500,2800
2020-08-05,13500,13500,14000,14000,7500
2020-08-06,14000,14000,14000,14000,0
2020-08-07,13750,13200,13750,13200,13200
2020-08-10,13200,13150,13200,13150,5000
2020-08-11,13300,13275,13300,13275,3800
2020-08-12,13275,13275,13275,13275,0
2020-08-13,13275,13275,13500,13500,2200
2020-08-14,13500,13475,13500,13475,3400
2020-08-17,13500,13475,13500,13475,0
2020-08-18,13600,13400,13600,13400,5200
2020-08-19,13600,13600,13600,13600,400
2020-08-20,13600,13600,13600,13600,0
2020-08-21,13600,13600,13600,13600,0
2020-08-24,13700,13600,13700,13600,3500
2020-08-25,13750,13100,13750,13100,7500
2020-08-26,13400,13400,13500,13500,500
2020-08-27,13200,13000,13450,13000,12900
2020-08-28,12800,12500,12900,12500,18600
2020-08-31,12900,12850,12900,12850,1500
2020-09-01,12950,12950,12950,12950,2300
2020-09-02,12900,12600,12900,12600,13600
2020-09-03,12650,12650,12650,12650,300
2020-09-04,12600,12600,12600,12600,100
2020-09-07,12600,12000,12600,12000,1700
2020-09-08,12000,12000,12000,12000,1300
2020-09-09,12000,12000,12000,12000,12700
2020-09-10,12000,11175,12800,11175,5800
2020-09-11,12000,12000,12300,12300,2100
2020-09-14,12600,12500,12600,12500,5500
2020-09-15,12500,12500,12500,12500,400
2020-09-16,12500,12500,12500,12500,0
2020-09-17,12500,12500,12500,12500,0
2020-09-18,12450,12450,12450,12450,100
2020-09-21,12650,12500,12650,12650,3800
2020-09-22,12650,12650,12650,12650,100
2020-09-23,12650,12650,12650,12650,0
2020-09-24,12650,12650,12650,12650,0
2020-09-25,12650,12650,12650,12650,0
2020-09-28,12650,12650,12650,12650,0
2020-09-29,12650,12650,12650,12650,0
2020-09-30,12650,12650,12650,12650,0
2020-10-01,12650,12650,12650,12650,0
2020-10-02,12625,12625,12625,12625,100
2020-10-05,12625,12625,12625,12625,0
2020-10-06,12625,12625,12625,12625,0
2020-10-07,12625,12625,12625,12625,0
2020-10-08,12625,12625,12625,12625,0
2020-10-09,12625,12625,12625,12625,0
2020-10-12,12625,12625,12625,12625,0
2020-10-13,12625,12625,12625,12625,0
2020-10-14,12625,12625,12625,12625,0
2020-10-15,12375,12375,12625,12625,1500
2020-10-16,12625,12625,12625,12625,0
2020-10-19,12625,12625,12625,12625,0
2020-10-20,12550,12500,12550,12500,1300
2020-10-21,12500,12500,12500,12500,100
2020-10-22,12500,12500,12500,12500,0
2020-10-23,12500,12500,12500,12500,0
2020-10-26,12500,12500,12500,12500,0
2020-10-27,12450,12450,12450,12450,3100
2020-10-28,12450,12450,12450,12450,0
2020-10-29,12450,12450,12450,12450,0
2020-10-30,12450,12450,12450,12450,0
2020-11-02,12200,12200,12200,12200,1000
2020-11-03,12200,12200,12200,12200,0
2020-11-04,12800,12800,13000,12950,1500
2020-11-05,12950,12950,13500,13500,8500
2020-11-06,13600,13500,13600,13500,1000
2020-11-09,13700,13600,13700,13600,3500
2020-11-10,13800,13750,13800,13750,1500
2020-11-11,13850,13750,13850,13800,3200
2020-11-12,13800,13750,13800,13750,1600
2020-11-13,13800,13700,14500,14500,5200
2020-11-16,14500,14500,14500,14500,0
2020-11-17,14350,14300,14350,14300,2100
2020-11-18,14300,14300,14700,14700,6500
2020-11-19,14700,14700,14700,14700,0
2020-11-20,14700,14700,14700,14700,0
2020-11-23,14700,14700,14700,14700,0
2020-11-24,14675,14500,14675,14500,5500
2020-11-25,14500,14500,14500,14500,0
2020-11-26,14400,14400,14400,14400,200
2020-11-27,15350,15350,15500,15500,4200
2020-11-30,15500,15500,15500,15500,2800
2020-12-01,15500,15500,15500,15500,1000
2020-12-02,15500,15500,15500,15500,0
2020-12-03,15850,15750,15850,15850,3100
2020-12-04,16000,15750,16000,15750,500
2020-12-07,15750,15750,15750,15750,0
2020-12-08,15850,15800,15850,15800,1000
2020-12-09,15850,15800,15850,15800,0
2020-12-10,15800,15800,15800,15800,0
2020-12-11,15850,15850,15850,15850,200
2020-12-14,16000,15800,16000,15850,9000
2020-12-15,15850,14800,15850,14800,13900
2020-12-16,15100,14700,15200,14700,50700
2020-12-17,14725,14000,15000,14900,14300
2020-12-18,14900,14500,14900,14525,1100
2020-12-21,14525,14525,14525,14525,0
2020-12-22,14525,14525,15500,15500,2000
2020-12-23,15500,15500,15500,15500,0
2020-12-24,15500,15500,15500,15500,0
2020-12-25,15500,15500,15500,15500,0
2020-12-28,15200,14425,15400,14450,80700
2020-12-29,14450,14000,14450,14425,1600
2020-12-30,14425,14175,15475,15475,16300
2020-12-31,14425,14175,15475,15475,0
2021-01-01,14425,14175,15475,15475,0
2021-01-04,15475,15475,15475,15475,100
2021-01-05,15475,15450,15475,15475,9600
2021-01-06,15475,15475,15475,15475,100
2021-01-07,15475,15475,15475,15475,7400
2021-01-08,15475,15475,16000,16000,3000
2021-01-11,16000,16000,16000,16000,0
2021-01-12,16000,16000,16000,16000,200
2021-01-13,15900,15900,15900,15900,800
2021-01-14,15900,15875,15900,15875,200
2021-01-15,15700,15250,16000,16000,16000
2021-01-18,15975,15800,15975,15800,500
2021-01-19,15600,15500,15600,15500,1900
2021-01-20,15525,15525,15800,15600,1000
2021-01-21,15600,15600,15600,15600,7000
2021-01-22,15600,15600,15600,15600,0
2021-01-25,15600,15600,15600,15600,0
2021-01-26,15550,15200,15600,15200,400
2021-01-27,15200,15200,15700,15600,2600
2021-01-28,15600,14700,15600,14700,5000
2021-01-29,14700,14500,15900,14500,12000
2021-02-01,14500,14500,14500,14500,0
2021-02-02,14500,14500,14500,14500,200
2021-02-03,14500,14500,14500,14500,500
2021-02-04,14500,14500,14500,14500,100
2021-02-05,14700,14700,14700,14700,200
2021-02-08,14675,14150,14675,14150,2000
2021-02-09,13975,13975,14150,13975,9500
2021-02-10,14000,14000,14000,14000,1000
2021-02-11,14000,14000,14000,14000,0
2021-02-12,14000,14000,14000,14000,0
2021-02-15,13750,13750,13900,13900,300
2021-02-16,13900,13900,13900,13900,0
2021-02-17,13500,13325,14000,14000,3300
2021-02-18,14000,14000,14000,14000,0
2021-02-19,14000,14000,14000,14000,0
2021-02-22,14000,14000,14000,14000,200
2021-02-23,14000,13025,14000,13025,58600
2021-02-24,13250,13250,13425,13275,2500
2021-02-25,13250,13250,13250,13250,300
2021-02-26,13225,13225,13750,13500,9400
2021-03-01,13500,13500,13500,13500,0
2021-03-02,13500,13500,13500,13500,0
2021-03-03,13975,13975,13975,13975,300
2021-03-04,13975,13975,13975,13975,400
2021-03-05,13000,13000,13000,13000,5400
2021-03-08,12750,12200,12750,12250,15900
2021-03-09,12250,12250,13000,13000,9400
2021-03-10,13000,13000,13000,13000,500
2021-03-11,13000,13000,13000,13000,0
2021-03-12,13250,13000,13600,13600,10500
2021-03-15,13600,13000,13600,13000,1700
2021-03-16,13000,13000,13000,13000,100
2021-03-17,12975,12975,12975,12975,500
2021-03-18,12975,12800,13000,12800,500
2021-03-19,12600,12500,12650,12500,4400
2021-03-22,12500,12500,12500,12500,100
2021-03-23,12500,12500,12500,12500,600
2021-03-24,12475,12475,12475,12475,3000
2021-03-25,12475,12475,12475,12475,0
2021-03-26,12475,12475,12475,12475,0
2021-03-29,12475,12475,12475,12475,200
2021-03-30,12475,12475,12475,12475,0
2021-03-31,12475,12475,12475,12475,1300
2021-04-01,12500,12500,12500,12500,600
2021-04-02,12500,12500,12500,12500,0
2021-04-05,12500,12450,12500,12475,1700
2021-04-06,12475,12475,12475,12475,0
2021-04-07,12500,12500,12500,12500,100
2021-04-08,12500,12500,12500,12500,800
2021-04-09,12500,12400,12500,12400,1200
2021-04-12,12400,12275,12400,12275,900
2021-04-13,12275,12275,12275,12275,200
2021-04-14,12500,12000,12500,12025,1900
2021-04-15,12025,12000,12500,12500,14700
2021-04-16,12500,12300,12500,12300,2200
2021-04-19,12300,12300,12300,12300,1500
2021-04-20,12300,12150,12300,12150,300
2021-04-21,12075,12000,12550,12550,14800
2021-04-22,12500,12500,12600,12600,10400
2021-04-23,12500,12425,12700,12700,19000
2021-04-26,12600,12475,13550,13400,46900
2021-04-27,13150,13150,16000,15000,54100
2021-04-28,15000,14300,15175,14500,47700
2021-04-29,14500,14100,14575,14100,36600
2021-04-30,14100,13925,14550,14550,38600
2021-05-03,14550,14100,14800,14700,33000
2021-05-04,14700,14050,14700,14300,85900
2021-05-05,14375,14075,14400,14300,24000
2021-05-06,14725,14100,14750,14150,25200
2021-05-07,14150,14150,14300,14300,46200
2021-05-10,14275,14100,14325,14325,21000
2021-05-11,14200,14150,14300,14200,56100
2021-05-12,14200,14150,14300,14200,0
2021-05-13,14200,14150,14300,14200,0
2021-05-14,14200,14150,14300,14200,0
2021-05-17,14225,14200,14475,14225,49500
2021-05-18,14350,14150,14350,14200,56200
2021-05-19,14200,14200,14800,14200,50100
2021-05-20,14225,14050,14250,14050,17000
2021-05-21,14050,14050,14550,14400,89200
2021-05-24,14500,14500,15600,15400,137100
2021-05-25,15500,15025,15950,15150,154900
2021-05-26,15500,15025,15950,15150,0
2021-05-27,15175,15150,15725,15175,219800
2021-05-28,15300,15075,15425,15200,200600
2021-05-31,15000,14150,15000,14150,27500
2021-06-01,15000,14150,15000,14150,0
2021-06-02,14125,13450,14500,14150,103400
2021-06-03,14150,13800,14200,13825,131800
2021-06-04,13850,13700,13875,13850,34900
2021-06-07,13850,13625,13875,13675,54700
2021-06-08,13675,13575,13775,13600,16600
2021-06-09,13625,13600,13850,13600,36800
2021-06-10,13850,13625,13850,13625,3100
2021-06-11,13850,13800,14450,13850,137600
2021-06-14,13850,13800,14350,14175,65100
2021-06-15,14100,13800,14250,13925,40300
2021-06-16,13925,13625,14050,14000,113500
2021-06-17,13800,13800,14150,14100,87300
2021-06-18,14025,13800,14225,14000,103200
2021-06-21,13825,13350,13900,13750,126600
2021-06-22,14075,13725,14100,13800,123200
2021-06-23,13975,13800,14125,14100,87400
2021-06-24,14150,13700,14150,13800,104000
2021-06-25,14075,13800,14100,13825,101900
2021-06-28,13825,13750,14100,13800,32300
2021-06-29,13800,13625,13975,13650,48300
2021-06-30,13850,13575,13850,13600,11800
2021-07-01,13800,13550,13800,13600,9700
2021-07-02,13600,13500,13800,13525,65200
2021-07-05,13600,13575,13725,13600,69300
2021-07-06,13700,13575,14100,13950,177500
2021-07-07,13950,13525,13950,13800,114400
2021-07-08,13650,13550,13775,13775,125900
2021-07-09,13775,13525,13775,13775,78300
2021-07-12,13775,13650,13900,13675,132000
2021-07-13,13750,13575,13750,13575,84800
2021-07-14,13825,13500,13825,13500,79100
2021-07-15,13650,13450,13650,13525,78000
2021-07-16,13500,13500,13725,13625,79500
2021-07-19,13700,13625,13925,13750,84200
2021-07-20,13700,13625,13925,13750,0
2021-07-21,13750,13675,14075,13750,108300
2021-07-22,13700,13700,13975,13800,130500
2021-07-23,13925,13725,14000,13850,133600
2021-07-26,13975,13850,14025,13875,158200
2021-07-27,14000,13900,14100,14025,216600
2021-07-28,14075,13975,14100,14100,119600
2021-07-29,14150,14075,14500,14500,188300
2021-07-30,14700,14250,14800,14400,107000
2021-08-02,14775,14300,14775,14400,230300
2021-08-03,14400,14350,14925,14650,209000
2021-08-04,14800,14625,14825,14800,257300
2021-08-05,14950,14775,15100,14900,271400
2021-08-06,14900,14750,15000,14950,197300
2021-08-09,14950,14800,15100,14975,241500
2021-08-10,15000,14750,15050,15000,72800
2021-08-11,15000,14750,15050,15000,0
2021-08-12,15000,14825,15075,15075,277500
2021-08-13,15075,14950,15250,15000,162800
2021-08-16,15000,14925,15150,15100,204300
2021-08-17,15000,14925,15150,15100,0
2021-08-18,15100,14950,15125,14975,96900
2021-08-19,14975,14925,15025,14950,106200
2021-08-20,14900,14500,15000,14925,43900
2021-08-23,14925,14800,15075,15000,153300
2021-08-24,15000,14825,15000,14825,104800
2021-08-25,14850,14800,15025,15000,85500
2021-08-26,15000,14800,15000,15000,117300
2021-08-27,14925,14800,14925,14825,30100
2021-08-30,14800,14700,14950,14700,46000
2021-08-31,14700,14675,14900,14825,15300
2021-09-01,14825,14725,14875,14800,29800
2021-09-02,14825,14775,15000,14775,87200
2021-09-03,14800,14775,15200,14800,164700
2021-09-06,15000,14775,15000,14775,57200
2021-09-07,14800,14700,14825,14750,29300
2021-09-08,14775,14700,14825,14750,22800
2021-09-09,14750,13975,14875,14100,107100
2021-09-10,14100,14100,14500,14500,10600
2021-09-13,14550,14550,14750,14600,25300
2021-09-14,14650,14650,14900,14775,15900
2021-09-15,14850,14775,15000,14975,22300
2021-09-16,15200,14950,15200,15075,21000
2021-09-17,15050,14800,15125,15125,22200
2021-09-20,15125,14850,15125,15100,22200
2021-09-21,14850,14800,15175,15175,44500
2021-09-22,15150,14950,15200,15200,83500
2021-09-23,15300,15300,16500,15900,54100
2021-09-24,15900,15900,17975,17425,185500
2021-09-27,17500,17500,18375,18300,233700
2021-09-28,18500,18500,21800,21350,603400
2021-09-29,21450,21350,25550,25400,814800
2021-09-30,25500,25475,30250,29450,647300
2021-10-01,29700,27400,30000,27400,308000
2021-10-04,27400,26975,30000,27325,293000
2021-10-05,27500,27500,29700,27950,375800
2021-10-06,28150,28000,29225,28850,251800
2021-10-07,28750,27575,29050,29000,265400
2021-10-08,29000,28400,29050,28700,138600
2021-10-11,28800,28500,28950,28600,76700
2021-10-12,28625,28625,29100,29000,106000
2021-10-13,29000,28000,29000,28300,54600
2021-10-14,28275,28275,28775,28400,159000
2021-10-15,28425,28350,28575,28350,140900
2021-10-18,28350,27400,28400,28050,97000
2021-10-19,28050,27600,28050,27700,48500
2021-10-20,28050,27600,28050,27700,0
2021-10-21,27700,26250,27700,26275,67700
2021-10-22,26275,24600,26275,25500,59400
2021-10-25,25600,25600,26500,26400,27800
2021-10-26,26500,26500,27550,26600,83200
2021-10-27,26600,26450,26625,26500,35700
2021-10-28,26500,26000,26625,26500,73300
2021-10-29,26500,25900,26525,26000,70800
2021-11-01,26000,25650,26000,25650,26600
2021-11-02,25625,24150,25625,24150,30000
2021-11-03,24050,23500,24800,24575,68500
2021-11-04,25050,25025,26500,25975,37300
2021-11-05,25975,25950,26200,26000,25500
2021-11-08,26050,25800,26050,25825,51400
2021-11-09,25850,25800,26000,26000,69200
2021-11-10,26000,25800,26975,25825,66700
2021-11-11,25825,25800,26000,25975,90100
2021-11-12,25975,25425,26025,26000,68800
2021-11-15,26475,25500,26475,25925,56000
2021-11-16,25800,25800,26000,25975,79100
2021-11-17,26000,25950,26250,26000,79800
2021-11-18,26000,25800,26000,25900,64100
2021-11-19,25900,25800,26000,26000,30600
2021-11-22,25900,25800,26025,26000,84100
2021-11-23,26000,25900,26025,26000,71700
2021-11-24,26000,25900,26950,26200,53700
2021-11-25,26400,26150,26400,26350,23800
2021-11-26,26350,25775,26400,26250,97300
2021-11-29,26250,25800,27000,26350,86200
2021-11-30,26350,26175,28900,27650,78100
2021-12-01,27650,25775,27675,27650,92700
2021-12-02,27500,26600,28000,27675,81100
2021-12-03,27475,26825,27500,27200,107900
2021-12-06,27200,26500,28250,26550,71900
2021-12-07,26800,25975,27225,25975,86400
2021-12-08,25975,25875,26500,26200,123300
2021-12-09,26200,25875,26500,25900,44100
2021-12-10,25900,25850,26500,26500,60400
2021-12-13,26500,26400,26625,26525,60700
2021-12-14,26525,26200,26700,26550,62200
2021-12-15,26575,26375,26575,26400,52000
2021-12-16,26400,26000,26425,26000,26000
2021-12-17,26025,26025,27000,27000,83900
2021-12-20,27025,26650,27400,27000,79400
2021-12-21,27000,26375,27000,26700,31300
2021-12-22,26700,26500,27000,27000,32200
2021-12-23,26600,25950,27000,26575,13300
2021-12-24,26575,26475,26900,26900,49400
2021-12-27,26900,26900,27000,26900,18000
2021-12-28,26900,26000,26900,26500,29400
2021-12-29,26600,26350,26750,26500,33700
2021-12-30,26500,26300,27000,27000,82900
2021-12-31,26500,26300,27000,27000,0
2022-01-03,26750,26200,26750,26200,94400
2022-01-04,26200,25800,26500,26500,109200
2022-01-05,26500,26250,26525,26425,63200
2022-01-06,26400,26225,26975,26300,78200
2022-01-07,26500,26200,26600,26250,158600
2022-01-10,26050,26050,26700,26250,93000
2022-01-11,26275,26150,27350,27350,49700
2022-01-12,27350,27075,30375,28650,125100
2022-01-13,28650,27100,29500,29500,60400
2022-01-14,29500,28900,30500,30475,118700
2022-01-17,30475,30450,33750,32000,102300
2022-01-18,31925,31750,33500,32150,51900
2022-01-19,32150,32000,33000,32875,99100
2022-01-20,32875,32500,35000,34725,113700
2022-01-21,34500,33250,35500,35425,98100
2022-01-24,35425,35000,36800,36750,106700
2022-01-25,36750,36000,37200,36925,91400
2022-01-26,36925,36500,37175,36750,114100
2022-01-27,36750,36750,39000,37900,56900
2022-01-28,37900,36050,39000,36675,120100
2022-01-31,35450,35325,37000,36800,49700
2022-02-01,35450,35325,37000,36800,0
2022-02-02,36800,35225,36800,36300,24600
2022-02-03,36300,35350,36300,35500,18500
2022-02-04,35500,35500,37500,37325,51600
2022-02-07,37500,37000,39700,38100,43900
2022-02-08,38125,36500,38125,36975,35200
2022-02-09,36975,36775,37850,37500,47300
2022-02-10,37500,36750,37500,36900,21000
2022-02-11,36500,36000,36725,36000,30700
2022-02-14,36000,35750,37475,36450,30100
2022-02-15,36450,35650,36475,35900,15100
2022-02-16,35875,35850,36000,35875,6800
2022-02-17,36000,35600,36000,35600,23000
2022-02-18,35600,35325,35600,35375,29700
2022-02-21,35500,35375,35750,35375,49200
2022-02-22,35375,35325,36700,36000,48400
2022-02-23,36000,36000,39250,37000,83200
2022-02-24,37000,36375,37525,37000,94700
2022-02-25,37100,37050,37775,37550,45100
2022-02-28,37100,37050,37775,37550,0
2022-03-01,37800,37525,38500,37550,53900
2022-03-02,37925,37925,39000,38950,56700
2022-03-03,37925,37925,39000,38950,0
2022-03-04,38950,38950,42925,41725,100700
2022-03-07,41800,41800,44875,42950,91200
2022-03-08,42950,42650,44000,43500,85000
2022-03-09,43500,43450,45000,44475,54900
2022-03-10,44400,42300,44925,42475,86000
2022-03-11,42225,40100,43900,40100,61000
2022-03-14,40500,39325,40850,40175,33500
2022-03-15,40175,39350,41500,40275,56600
2022-03-16,40350,39925,41975,40000,45100
2022-03-17,39975,38900,41000,40900,40400
2022-03-18,40650,40000,42000,41975,61400
2022-03-21,41975,41150,42000,41400,13300
2022-03-22,41400,41050,42000,42000,39900
2022-03-23,42000,41750,42000,41975,34600
2022-03-24,41975,41575,42000,41625,26100
2022-03-25,41625,41400,42000,41975,23800
2022-03-28,41975,41925,42000,41975,20800
2022-03-29,41975,41750,42000,41950,19500
2022-03-30,41950,41500,42000,41725,4100
2022-03-31,41725,41725,43500,43350,106000
2022-04-01,43400,43075,43500,43500,37200
2022-04-04,43500,43000,43900,43800,33700
2022-04-05,43800,42800,43800,43000,5400
2022-04-06,43000,43000,43875,43000,23100
2022-04-07,43075,42950,43875,43075,20800
2022-04-08,43075,43050,43775,43750,15900
2022-04-11,43850,43800,44400,43975,28400
2022-04-12,44000,42100,44000,42775,30100
2022-04-13,42775,41975,43000,43000,22200
2022-04-14,43000,42100,43500,43200,29100
2022-04-15,43000,42100,43500,43200,0
2022-04-18,43250,42875,43250,43000,30800
2022-04-19,43100,42250,43100,42500,9700
2022-04-20,43000,42200,43375,43175,24700
2022-04-21,43175,42000,43350,42200,15300
2022-04-22,42225,42000,42425,42300,13100
2022-04-25,42325,41450,42325,41500,16300
2022-04-26,41500,41500,43325,42000,23500
2022-04-27,42000,41950,42975,42000,22200
2022-04-28,42250,41950,42800,42500,40100
2022-04-29,42250,41950,42800,42500,0
2022-05-02,42250,41950,42800,42500,0
2022-05-03,42250,41950,42800,42500,0
2022-05-04,42250,41950,42800,42500,0
2022-05-05,42250,41950,42800,42500,0
2022-05-06,42250,41950,42800,42500,0
2022-05-09,42600,42500,47750,47375,71200
2022-05-10,47375,45000,49850,45000,121100
2022-05-11,45000,45000,47000,46400,48500
2022-05-12,48000,44500,48000,44500,97600
2022-05-13,44500,44500,46000,45200,28800
2022-05-16,44500,44500,46000,45200,0
2022-05-17,45300,45200,46000,46000,43600
2022-05-18,46000,45975,47000,46000,46700
2022-05-19,46000,45425,46700,45450,32200
2022-05-20,45475,45400,47000,46450,56300
2022-05-23,46550,46550,53000,52275,153800
2022-05-24,52500,50625,53500,51775,81800
2022-05-25,51775,51775,52900,52800,63200
2022-05-26,51775,51775,52900,52800,0
2022-05-27,51775,51775,52900,52800,0
2022-05-30,54400,51800,55000,52900,70200
2022-05-31,52875,52850,56800,53775,24500
2022-06-01,52875,52850,56800,53775,0
2022-06-02,53775,53750,55000,54175,44700
2022-06-03,54400,53925,54550,54500,108500
2022-06-06,54500,54325,54500,54375,20700
2022-06-07,54300,54200,54500,54375,40200
2022-06-08,54375,54375,60000,54950,37000
2022-06-09,54950,54900,62000,58900,85500
2022-06-10,59450,59450,67000,66000,83200
2022-06-13,66000,65600,69000,66775,111600
2022-06-14,66775,64975,66950,66775,53800
2022-06-15,66525,62900,66525,62900,33600
2022-06-16,62700,59900,64500,64375,107200
2022-06-17,64375,61775,65000,64825,80800
2022-06-20,64825,63375,64825,63400,28700
2022-06-21,63400,63400,65000,64225,55300
2022-06-22,64250,63750,65000,64050,97900
2022-06-23,64050,62975,64800,64000,53400
2022-06-24,64000,63975,65000,64200,16800
2022-06-27,64250,63800,65000,64900,28200
