timestamp,open,low,high,close,volume
2021-02-25,3510,3450,3570,3490,226833000
2021-02-26,3450,3410,3510,3490,230007700
2021-03-01,3490,3470,3510,3490,91513500
2021-03-02,3490,3440,3500,3460,169061400
2021-03-03,3480,3420,3480,3440,82610700
2021-03-04,3420,3350,3430,3360,142322100
2021-03-05,3340,3320,3370,3320,128546000
2021-03-08,3360,3330,3400,3340,80094900
2021-03-09,3370,3280,3390,3290,110090800
2021-03-10,3340,3310,3420,3400,91631900
2021-03-11,3340,3310,3420,3400,0
2021-03-12,3440,3430,3480,3450,100195200
2021-03-15,3440,3380,3450,3380,50077300
2021-03-16,3400,3360,3410,3360,60111200
2021-03-17,3410,3370,3430,3390,61701400
2021-03-18,3450,3430,3480,3450,101896400
2021-03-19,3410,3380,3440,3440,140000000
2021-03-22,3440,3380,3440,3380,53870300
2021-03-23,3390,3350,3420,3360,55323200
2021-03-24,3320,3320,3390,3370,67173200
2021-03-25,3400,3380,3430,3410,107607200
2021-03-26,3410,3390,3500,3490,106810400
2021-03-29,3470,3400,3490,3410,72214100
2021-03-30,3420,3360,3430,3380,66491800
2021-03-31,3380,3330,3420,3420,134671900
2021-04-01,3390,3380,3440,3390,73332000
2021-04-02,3390,3380,3440,3390,0
2021-04-05,3430,3370,3430,3380,36029200
2021-04-06,3400,3370,3410,3370,40566400
2021-04-07,3410,3380,3430,3400,84754300
2021-04-08,3380,3380,3400,3390,59079700
2021-04-09,3390,3360,3390,3360,56861400
2021-04-12,3340,3300,3390,3310,79003200
2021-04-13,3340,3300,3340,3330,51300200
2021-04-14,3360,3320,3360,3340,52587500
2021-04-15,3340,3320,3360,3360,65669100
2021-04-16,3370,3320,3370,3360,52517800
2021-04-19,3330,3330,3360,3340,44899700
2021-04-20,3330,3300,3350,3320,55700100
2021-04-21,3290,3280,3330,3280,47167800
2021-04-22,3290,3290,3340,3330,54970000
2021-04-23,3330,3290,3330,3310,39798400
2021-04-26,3280,3250,3300,3250,55076200
2021-04-27,3240,3140,3250,3160,166985400
2021-04-28,3160,3130,3170,3140,91596300
2021-04-29,3150,3140,3210,3200,111785100
2021-04-30,3220,3200,3260,3200,143840800
2021-05-03,3200,3130,3210,3170,124724400
2021-05-04,3180,3170,3210,3210,60180600
2021-05-05,3210,3180,3210,3200,76480300
2021-05-06,3200,3150,3200,3190,91955600
2021-05-07,3200,3180,3220,3190,98099900
2021-05-10,3190,3160,3200,3170,104121900
2021-05-11,3170,3150,3200,3180,94281900
2021-05-12,3170,3150,3200,3180,0
2021-05-13,3170,3150,3200,3180,0
2021-05-14,3170,3150,3200,3180,0
2021-05-17,3190,3150,3190,3190,114071400
2021-05-18,3190,3150,3190,3180,77310400
2021-05-19,3150,3150,3220,3160,48958100
2021-05-20,3190,3180,3320,3310,197430900
2021-05-21,3340,3270,3350,3270,104101400
2021-05-24,3290,3220,3330,3260,64347100
2021-05-25,3290,3270,3320,3300,62218300
2021-05-26,3290,3270,3320,3300,0
2021-05-27,3350,3330,3400,3380,233551300
2021-05-28,3380,3260,3400,3270,87439800
2021-05-31,3300,3300,3460,3440,155768200
2021-06-01,3300,3300,3460,3440,0
2021-06-02,3490,3420,3500,3450,108933400
2021-06-03,3420,3420,3490,3490,77627900
2021-06-04,3490,3450,3510,3500,70624200
2021-06-07,3540,3500,3570,3550,124440300
2021-06-08,3550,3470,3550,3500,132409400
2021-06-09,3340,3310,3400,3390,112204200
2021-06-10,3350,3340,3500,3480,137713700
2021-06-11,3490,3420,3500,3470,82336600
2021-06-14,3460,3400,3470,3410,46016500
2021-06-15,3410,3380,3440,3440,60528600
2021-06-16,3380,3380,3430,3410,39149800
2021-06-17,3370,3350,3420,3350,50286100
2021-06-18,3350,3290,3400,3350,168414300
2021-06-21,3280,3260,3340,3300,74248200
2021-06-22,3300,3290,3370,3300,89349200
2021-06-23,3310,3310,3420,3370,81901000
2021-06-24,3330,3240,3360,3250,101334200
2021-06-25,3250,3240,3300,3250,58330700
2021-06-28,3250,3170,3260,3170,66338900
2021-06-29,3190,3150,3260,3160,123411200
2021-06-30,3150,3130,3180,3150,142204500
2021-07-01,3160,3090,3170,3110,143665900
2021-07-02,3110,3060,3130,3070,161855700
2021-07-05,3070,3010,3090,3040,133815000
2021-07-06,3050,3000,3070,3010,151573500
2021-07-07,3030,3010,3070,3030,110215500
2021-07-08,3060,3000,3060,3010,132576600
2021-07-09,3040,3030,3170,3160,222916400
2021-07-12,3190,3110,3190,3130,86268000
2021-07-13,3160,3050,3160,3070,82856600
2021-07-14,3050,3020,3070,3060,84993400
2021-07-15,3110,3080,3140,3130,88092800
2021-07-16,3140,3110,3170,3170,63626300
2021-07-19,3160,3150,3230,3220,116219500
2021-07-20,3160,3150,3230,3220,0
2021-07-21,3190,3180,3240,3210,115099400
2021-07-22,3210,3210,3260,3260,48865700
2021-07-23,3250,3150,3250,3170,67128400
2021-07-26,3140,3140,3200,3190,55525800
2021-07-27,3210,3160,3270,3270,62673400
2021-07-28,3250,3150,3250,3190,103282300
2021-07-29,3210,3200,3290,3230,126542400
2021-07-30,3200,3200,3290,3240,95143100
2021-08-02,3240,3210,3310,3310,60368200
2021-08-03,3310,3290,3360,3330,89712500
2021-08-04,3330,3310,3370,3370,63108600
2021-08-05,3360,3320,3400,3340,89742800
2021-08-06,3360,3310,3380,3320,31664200
2021-08-09,3260,3220,3300,3250,70299500
2021-08-10,3240,3190,3270,3230,57658000
2021-08-11,3240,3190,3270,3230,0
2021-08-12,3260,3240,3350,3350,93133400
2021-08-13,3370,3260,3380,3300,59903600
2021-08-16,3300,3290,3340,3340,38661800
2021-08-17,3300,3290,3340,3340,0
2021-08-18,3360,3350,3440,3420,162921300
2021-08-19,3410,3360,3430,3390,100851800
2021-08-20,3390,3370,3430,3400,113411000
2021-08-23,3420,3400,3440,3440,64122400
2021-08-24,3410,3310,3420,3400,69338100
2021-08-25,3390,3330,3390,3370,66618200
2021-08-26,3330,3320,3360,3360,55756100
2021-08-27,3370,3310,3370,3320,62419000
2021-08-30,3330,3330,3400,3400,64177700
2021-08-31,3400,3360,3420,3400,130019000
2021-09-01,3420,3330,3420,3340,85135200
2021-09-02,3350,3350,3390,3370,51633800
2021-09-03,3400,3370,3420,3390,65479800
2021-09-06,3410,3380,3410,3390,52640400
2021-09-07,3410,3360,3410,3380,42617400
2021-09-08,3400,3310,3400,3330,80636800
2021-09-09,3360,3330,3390,3390,82214400
2021-09-10,3380,3320,3390,3330,52115300
2021-09-13,3310,3300,3350,3350,45547200
2021-09-14,3380,3350,3450,3440,166002100
2021-09-15,3430,3410,3450,3450,73158300
2021-09-16,3470,3400,3470,3440,58318700
2021-09-17,3400,3390,3530,3530,117573100
2021-09-20,3500,3460,3520,3520,83985100
2021-09-21,3500,3480,3560,3530,95848100
2021-09-22,3530,3520,3590,3590,66835200
2021-09-23,3600,3550,3610,3560,104737500
2021-09-24,3560,3540,3580,3560,72224500
2021-09-27,3530,3480,3560,3520,87303000
2021-09-28,3510,3490,3540,3530,54671700
2021-09-29,3490,3490,3540,3530,53170100
2021-09-30,3550,3540,3690,3690,153853900
2021-10-01,3680,3610,3690,3660,109898400
2021-10-04,3620,3600,3670,3670,82205100
2021-10-05,3670,3620,3680,3670,140488300
2021-10-06,3690,3650,3770,3760,153535700
2021-10-07,3720,3690,3740,3720,56837600
2021-10-08,3730,3720,3800,3800,91361800
2021-10-11,3800,3770,3850,3810,78865000
2021-10-12,3780,3770,3840,3780,69866300
2021-10-13,3750,3750,3820,3770,87143900
2021-10-14,3770,3770,3830,3830,95817900
2021-10-15,3840,3750,3840,3810,69707700
2021-10-18,3840,3790,3840,3790,78580700
2021-10-19,3750,3720,3800,3740,61095700
2021-10-20,3750,3720,3800,3740,0
2021-10-21,3780,3760,3880,3850,169659500
