timestamp,open,low,high,close,volume
2020-06-23,3020,2980,3060,3010,171421500
2020-06-24,3050,3010,3140,3120,308484300
2020-06-25,3100,3040,3110,3060,158209300
2020-06-26,3100,3020,3120,3030,147306200
2020-06-29,3040,2980,3060,3040,118809900
2020-06-30,3070,3030,3110,3030,134014700
2020-07-01,3040,3030,3070,3060,101290700
2020-07-02,3090,3040,3090,3060,169484600
2020-07-03,3060,3040,3090,3050,49472800
2020-07-06,3070,3030,3100,3040,134677700
2020-07-07,3070,3030,3080,3030,207371700
2020-07-08,3040,3030,3200,3190,339667600
2020-07-09,3190,3140,3230,3140,192182300
2020-07-10,3130,3100,3150,3110,107116200
2020-07-13,3130,3050,3180,3160,95863700
2020-07-14,3160,3130,3250,3170,211237700
2020-07-15,3200,3130,3240,3130,165721200
2020-07-16,3130,3130,3160,3140,117097200
2020-07-17,3140,3100,3150,3100,119587700
2020-07-20,3100,3030,3130,3050,136548700
2020-07-21,3050,3050,3180,3150,204157000
2020-07-22,3160,3090,3170,3100,173557500
2020-07-23,3120,3100,3160,3140,147857700
2020-07-24,3130,3090,3140,3090,94805600
2020-07-27,3090,3090,3150,3150,94516900
2020-07-28,3160,3100,3170,3140,103419800
2020-07-29,3140,3100,3150,3120,67176700
2020-07-30,3130,3110,3170,3160,78478700
2020-07-31,3130,3110,3170,3160,0
2020-08-03,3170,2970,3180,2990,339279900
2020-08-04,3000,3000,3080,3080,156288000
2020-08-05,3100,3040,3110,3080,161496000
2020-08-06,3100,3090,3130,3110,114602400
2020-08-07,3110,3060,3130,3110,89917300
2020-08-10,3110,3100,3150,3130,91465200
2020-08-11,3130,3130,3220,3190,172459100
2020-08-12,3190,3190,3370,3350,459419200
2020-08-13,3350,3300,3450,3330,214222600
2020-08-14,3330,3280,3350,3340,99152200
2020-08-17,3330,3280,3350,3340,0
2020-08-18,3340,3340,3530,3520,262001000
2020-08-19,3520,3520,3640,3560,217533000
2020-08-20,3520,3520,3640,3560,0
2020-08-21,3520,3520,3640,3560,0
2020-08-24,3530,3520,3650,3640,194972300
2020-08-25,3670,3640,3800,3800,179300000
2020-08-26,3800,3700,3820,3740,161962800
2020-08-27,3740,3660,3780,3700,187984900
2020-08-28,3710,3650,3740,3690,77888200
2020-08-31,3700,3500,3740,3510,266042400
2020-09-01,3550,3480,3630,3610,196959300
2020-09-02,3620,3590,3660,3660,106924600
2020-09-03,3660,3550,3690,3580,179612400
2020-09-04,3610,3480,3610,3550,134555700
2020-09-07,3550,3500,3570,3510,94814200
2020-09-08,3510,3510,3570,3520,81381900
2020-09-09,3480,3380,3490,3410,178435500
2020-09-10,3300,3180,3300,3180,277847900
2020-09-11,3020,3010,3310,3250,583497600
2020-09-14,3300,3300,3450,3440,275888700
2020-09-15,3440,3310,3460,3330,195531100
2020-09-16,3370,3240,3390,3260,138529300
2020-09-17,3270,3170,3310,3200,167611400
2020-09-18,3200,3190,3270,3220,202880500
2020-09-21,3200,3150,3250,3190,114168800
2020-09-22,3110,3100,3190,3130,134585500
2020-09-23,3170,3050,3180,3080,120607900
2020-09-24,3030,3010,3080,3030,164151300
2020-09-25,3060,3040,3180,3160,169418100
2020-09-28,3180,3080,3230,3090,135465800
2020-09-29,3120,3020,3160,3040,182697100
2020-09-30,3060,3000,3080,3040,167835700
2020-10-01,3090,3060,3170,3160,130031000
2020-10-02,3180,3060,3210,3100,157063600
2020-10-05,3160,3110,3170,3160,92722900
2020-10-06,3220,3180,3240,3190,120816800
2020-10-07,3160,3080,3170,3120,288740100
2020-10-08,3150,3110,3170,3150,123924000
2020-10-09,3150,3120,3170,3150,81127400
2020-10-12,3160,3150,3210,3190,156519700
2020-10-13,3190,3150,3300,3280,204438200
2020-10-14,3300,3290,3380,3360,193879700
2020-10-15,3360,3310,3380,3310,183294800
2020-10-16,3340,3210,3360,3250,140443600
2020-10-19,3260,3230,3290,3280,96199300
2020-10-20,3280,3210,3290,3250,134038300
2020-10-21,3280,3230,3310,3240,116981800
2020-10-22,3220,3200,3300,3300,160136600
2020-10-23,3350,3270,3350,3290,117246500
2020-10-26,3300,3290,3360,3340,101222500
2020-10-27,3340,3330,3400,3360,183306100
2020-10-28,3340,3330,3400,3360,0
2020-10-29,3340,3330,3400,3360,0
2020-10-30,3340,3330,3400,3360,0
2020-11-02,3360,3300,3390,3380,156784000
2020-11-03,3390,3360,3400,3380,121456100
2020-11-04,3420,3290,3420,3290,138230100
2020-11-05,3370,3360,3490,3490,234792600
2020-11-06,3510,3470,3600,3560,268767800
2020-11-09,3680,3580,3690,3690,257455400
2020-11-10,3800,3770,4010,4000,565562100
2020-11-11,3970,3950,4190,4120,357098000
2020-11-12,4100,3920,4100,3950,333297500
2020-11-13,3970,3960,4080,4000,237374000
2020-11-16,4050,3930,4070,3960,193022100
2020-11-17,4000,3930,4020,3960,180851100
2020-11-18,3980,3970,4050,4040,182657300
2020-11-19,4010,3980,4130,4040,199700800
2020-11-20,4040,3990,4080,4020,124785400
2020-11-23,4010,4010,4100,4080,123510900
2020-11-24,4120,4080,4230,4200,206164400
2020-11-25,4320,4250,4390,4320,283337800
2020-11-26,4220,4220,4320,4290,136526100
2020-11-27,4330,4270,4370,4270,114940800
2020-11-30,4250,3990,4280,4090,448799300
2020-12-01,4130,4070,4260,4240,228412600
2020-12-02,4320,4250,4340,4300,136348400
2020-12-03,4350,4300,4400,4400,198985500
2020-12-04,4400,4270,4400,4300,150379700
2020-12-07,4350,4350,4420,4400,140849600
2020-12-08,4400,4340,4400,4400,81272000
2020-12-09,4400,4340,4400,4400,0
2020-12-10,4450,4330,4450,4330,193630600
2020-12-11,4400,4260,4400,4280,174446900
2020-12-14,4300,4270,4310,4280,127385200
2020-12-15,4280,4240,4290,4280,133712000
2020-12-16,4340,4300,4350,4320,130044800
2020-12-17,4360,4310,4360,4330,141727100
2020-12-18,4270,4270,4300,4280,207410700
2020-12-21,4330,4210,4340,4210,218968900
2020-12-22,4240,4120,4280,4130,171484000
2020-12-23,4150,3950,4180,4160,170156900
2020-12-24,4150,3950,4180,4160,0
2020-12-25,4150,3950,4180,4160,0
2020-12-28,4250,4160,4260,4250,86117000
2020-12-29,4250,4170,4280,4180,75203600
2020-12-30,4190,4130,4210,4170,90020900
2020-12-31,4190,4130,4210,4170,0
2021-01-01,4190,4130,4210,4170,0
2021-01-04,4150,4150,4320,4310,96568200
2021-01-05,4300,4240,4300,4270,97239100
2021-01-06,4280,4160,4300,4200,116634000
2021-01-07,4260,4210,4290,4280,128905400
2021-01-08,4330,4300,4390,4390,186370900
2021-01-11,4420,4410,4660,4650,383714500
2021-01-12,4680,4670,4770,4720,236714500
2021-01-13,4770,4750,4840,4790,210161400
2021-01-14,4820,4720,4830,4770,133616600
2021-01-15,4770,4550,4770,4580,204714500
2021-01-18,4580,4540,4650,4620,165968700
2021-01-19,4700,4610,4700,4620,138570500
2021-01-20,4670,4650,4920,4890,252471500
2021-01-21,4920,4770,4950,4790,161156700
2021-01-22,4860,4680,4860,4720,166662700
2021-01-25,4790,4610,4790,4780,150250800
2021-01-26,4780,4620,4790,4650,148952500
2021-01-27,4650,4500,4720,4620,180626300
2021-01-28,4580,4420,4650,4470,160243000
2021-01-29,4570,4180,4610,4180,280201400
2021-02-01,4180,3960,4440,4400,322825100
2021-02-02,4490,4260,4490,4360,152295400
2021-02-03,4480,4360,4480,4380,112944600
2021-02-04,4450,4370,4580,4490,147742900
2021-02-05,4540,4420,4540,4470,90003100
2021-02-08,4530,4450,4530,4460,109288100
